ntraial move_ratio     potn
8303472     0.5370  -3.826153

8303580     0.5185  -3.898793

8303688     0.6018  -3.894925

8303796     0.4814  -3.974079

8303904     0.4907  -3.953340

8304012     0.5370  -3.932193

8304120        0.5  -3.896121

8304228     0.5370  -3.830239

8304336     0.5185  -3.786666

8304444     0.4629  -3.872491

8304552     0.4444  -3.720913

8304660     0.4166  -3.789590

8304768     0.3981  -3.804464

8304876     0.4444  -3.845608

8304984     0.4537  -3.847039

8305092     0.5185  -3.759867

8305200     0.5462  -3.759700

8305308     0.4537  -3.806082

8305416     0.4907  -3.856410

8305524     0.5925  -3.803056

8305632     0.4444  -3.853793

8305740     0.5185  -3.906174

8305848     0.4907  -3.887645

8305956     0.5462  -3.952016

8306064     0.5462  -3.916489

8306172     0.6481  -3.873408

8306280     0.4814  -3.907993

8306388     0.5185  -3.958754

8306496     0.4537  -3.927967

8306604     0.5277  -3.916310

8306712     0.6203  -3.961343

8306820     0.4444  -3.963791

8306928     0.5925  -3.946864

8307036     0.5925  -3.955120

8307144     0.5648  -3.946268

8307252     0.4537  -3.992185

8307360     0.4907  -3.968377

8307468     0.5277  -3.976204

8307576     0.6203  -3.960297

8307684     0.4814  -4.001625

8307792     0.4259  -3.968857

8307900     0.4814  -4.011032

8308008     0.3888  -3.922893

8308116     0.5277  -3.844469

8308224     0.4259  -3.850487

8308332     0.5555  -3.729676

8308440     0.5833  -3.777625

8308548     0.5370  -3.864159

8308656     0.4907  -3.899163

8308764     0.4814  -3.943649

8308872     0.4074  -3.851387

8308980     0.4722  -3.823812

8309088     0.5277  -3.771589

8309196     0.4814  -3.781101

8309304     0.3981  -3.856157

8309412     0.4444  -3.912141

8309520     0.5277  -3.867570

8309628     0.4722  -3.900540

8309736     0.5092  -3.921978

8309844     0.5833  -3.907560

8309952        0.5  -3.933429

8310060     0.4166  -3.944926

8310168     0.5277  -3.957450

8310276     0.5555  -3.983064

8310384     0.6018  -3.881154

8310492     0.5370  -3.849590

8310600        0.5  -3.840292

8310708     0.5277  -3.894603

8310816        0.5  -3.847716

8310924     0.4444  -3.754679

8311032     0.5833  -3.823831

8311140     0.4629  -3.808276

8311248     0.4907  -3.854596

8311356     0.5092  -3.838307

8311464     0.5740  -3.883820

8311572     0.4907  -3.853409

8311680     0.4444  -3.858711

8311788     0.4907  -3.859823

8311896     0.4722  -3.887846

8312004     0.4814  -3.903020

8312112     0.6018  -3.835176

8312220     0.5185  -3.822015

8312328     0.4814  -3.790402

8312436     0.5277  -3.796141

8312544     0.5092  -3.733792

8312652     0.4537  -3.819232

8312760     0.5370  -3.823091

8312868     0.4907  -3.884762

8312976        0.5  -3.837223

8313084     0.5092  -3.866741

8313192     0.5092  -3.824298

8313300     0.4814  -3.802591

8313408     0.4166  -3.804474

8313516     0.5092  -3.893141

8313624     0.4629  -3.890915

8313732     0.4351  -3.869591

8313840        0.5  -3.789909

8313948     0.4537  -3.716369

8314056     0.5370  -3.766615

8314164     0.5925  -3.802711

8314272     0.5185  -3.878380

8314380     0.4907  -3.870229

8314488     0.4166  -3.797314

8314596     0.4907  -3.782953

8314704     0.5648  -3.853217

8314812     0.4907  -3.824939

8314920     0.5740  -3.844527

8315028     0.4444  -3.907873

8315136     0.4537  -3.860799

8315244     0.4166  -3.860177

8315352     0.4351  -3.933766

8315460     0.4722  -3.926382

8315568     0.5833  -3.941479

8315676     0.4722  -3.934430

8315784     0.5277  -3.900474

8315892     0.5277  -3.910100

8316000     0.5092  -3.871277

8316108     0.5648  -3.850699

8316216     0.4351  -3.838781

8316324     0.5555  -3.845857

8316432        0.5  -3.872530

8316540     0.5185  -3.826548

8316648     0.4629  -3.824548

8316756     0.5555  -3.885529

8316864     0.5092  -3.823663

8316972     0.4629  -3.883913

8317080        0.5  -3.856507

8317188     0.5092  -3.888647

8317296     0.4351  -3.890335

8317404     0.4166  -3.895050

8317512     0.5185  -3.921121

8317620     0.5092  -3.883142

8317728     0.5555  -3.856808

8317836     0.5370  -3.843908

8317944     0.4537  -3.791594

8318052     0.5277  -3.888167

8318160     0.5092  -3.971697

8318268     0.5648  -3.931391

8318376     0.5185  -4.019560

8318484     0.4722  -4.019252

8318592     0.5555  -4.011682

8318700     0.5555  -4.033366

8318808     0.4444  -3.925201

8318916     0.5462  -3.906447

8319024     0.3981  -3.934891

8319132     0.4629  -3.883809

8319240     0.4537  -3.854878

8319348     0.4814  -3.913515

8319456     0.4351  -3.927692

8319564        0.5  -3.939601

8319672     0.5277  -3.881299

8319780     0.4722  -3.906790

8319888     0.5092  -3.947519

8319996     0.5277  -3.922485

8320104     0.5185  -3.992829

8320212     0.4629  -4.001833

8320320     0.5740  -3.965420

8320428     0.5833  -3.938617

8320536     0.4537  -3.879886

8320644     0.4444  -3.913716

8320752     0.4537  -3.952292

8320860     0.4444  -3.930794

8320968     0.5555  -3.849778

8321076     0.4907  -3.912771

8321184     0.5555  -3.860558

8321292     0.4444  -3.862129

8321400     0.5555  -3.855170

8321508     0.4907  -3.871959

8321616        0.5  -3.888825

8321724     0.5370  -3.913592

8321832     0.4814  -3.943880

8321940     0.4351  -3.962067

8322048     0.5833  -4.010477

8322156     0.5740  -3.996109

8322264     0.4351  -3.978108

8322372     0.4537  -3.947789

8322480     0.5462  -3.963803

8322588     0.5740  -3.896085

8322696     0.5092  -3.906430

8322804     0.4629  -3.927835

8322912     0.5092  -3.822287

8323020        0.5  -3.897158

8323128     0.4629  -3.981775

8323236     0.4537  -3.878613

8323344     0.5648  -3.863726

8323452     0.4814  -3.906723

8323560     0.5185  -3.911866

8323668     0.4907  -3.878986

8323776     0.4351  -3.857591

8323884     0.4722  -3.827207

8323992     0.5277  -3.886921

8324100        0.5  -3.878739

8324208     0.4907  -3.943391

8324316     0.5277  -3.993289

8324424        0.5  -3.957851

8324532     0.4814  -3.914245

8324640     0.5925  -3.949260

8324748     0.4629  -3.922326

8324856     0.5462  -3.918745

8324964     0.4722  -3.970066

8325072     0.4444  -3.932969

8325180     0.5833  -3.875884

8325288     0.4629  -3.846647

8325396        0.5  -3.799042

8325504     0.5370  -3.745702

8325612     0.5555  -3.800908

8325720     0.4166  -3.824017

8325828     0.5462  -3.844090

8325936     0.4629  -3.793620

8326044     0.4629  -3.865053

8326152     0.4722  -3.907899

8326260     0.4907  -3.857777

8326368     0.3796  -3.849107

8326476     0.5370  -3.739549

8326584     0.4629  -3.713563

8326692     0.4537  -3.826651

8326800     0.4814  -3.855574

8326908     0.4629  -3.837992

8327016     0.4722  -3.827962

8327124     0.4907  -3.862710

8327232     0.4259  -3.924085

8327340     0.5648  -3.821902

8327448     0.4444  -3.875750

8327556     0.5555  -3.808038

8327664     0.5092  -3.779670

8327772     0.5555  -3.862057

8327880     0.5462  -3.843751

8327988     0.4907  -3.813459

8328096     0.4814  -3.747945

8328204        0.5  -3.772169

8328312     0.4814  -3.788928

8328420        0.5  -3.816219

8328528     0.4537  -3.893605

8328636     0.5092  -3.818879

8328744     0.4722  -3.821121

8328852     0.4444  -3.872084

8328960     0.5185  -3.859418

8329068     0.4814  -3.876408

8329176     0.5740  -3.833265

8329284     0.4722  -3.794006

8329392     0.3888  -3.835742

8329500     0.5370  -3.822540

8329608     0.5092  -3.767397

8329716     0.5648  -3.869219

8329824     0.5462  -3.801997

8329932     0.4166  -3.734886

8330040     0.4814  -3.791534

8330148     0.4722  -3.761660

8330256     0.4814  -3.844551

8330364     0.5185  -3.872129

8330472     0.4444  -3.781612

8330580     0.5833  -3.769429

8330688     0.4722  -3.851577

8330796     0.5370  -3.781598

8330904     0.5555  -3.813304

8331012     0.5462  -3.757140

8331120     0.4722  -3.783765

8331228     0.5092  -3.865545

8331336     0.4722  -3.860775

8331444     0.4351  -3.786381

8331552     0.5277  -3.692018

8331660     0.4629  -3.705183

8331768     0.5370  -3.775110

8331876     0.4814  -3.816390

8331984     0.4537  -3.804873

8332092     0.4629  -3.802736

8332200     0.5092  -3.640569

8332308     0.4351  -3.695647

8332416     0.4814  -3.778222

8332524     0.4444  -3.700028

8332632     0.5462  -3.717572

8332740     0.5185  -3.716514

8332848     0.5648  -3.827266

8332956     0.4814  -3.816022

8333064     0.4907  -3.810787

8333172     0.4722  -3.797323

8333280     0.5092  -3.846050

8333388        0.5  -3.845074

8333496     0.4259  -3.852662

8333604     0.4722  -3.769629

8333712     0.5925  -3.815322

8333820        0.5  -3.878240

8333928     0.5370  -3.862455

8334036     0.4907  -3.757279

8334144     0.4074  -3.735271

8334252     0.4907  -3.745027

8334360        0.5  -3.724126

8334468     0.5277  -3.806598

8334576     0.4907  -3.837143

8334684     0.5092  -3.801061

8334792     0.5462  -3.912549

8334900     0.5925  -3.865144

8335008     0.6296  -3.835637

8335116     0.5370  -3.842372

8335224     0.5555  -3.947112

8335332     0.4259  -3.942902

8335440     0.4814  -3.900909

8335548     0.4629  -3.861443

8335656     0.4259  -3.877641

8335764     0.5277  -3.911198

8335872     0.5648  -3.917740

8335980     0.4907  -3.922224

8336088     0.5185  -3.881180

8336196     0.5740  -3.911455

8336304     0.3796  -3.903552

8336412     0.5185  -3.967144

8336520     0.5462  -3.846980

8336628     0.4907  -3.763776

8336736     0.4814  -3.799347

8336844     0.5740  -3.701734

8336952     0.5092  -3.786705

8337060     0.4907  -3.801951

8337168     0.4351  -3.780332

8337276     0.5185  -3.921782

8337384     0.6018  -3.894024

8337492     0.5185  -3.815558

8337600     0.4629  -3.840913

8337708     0.4444  -3.799576

8337816     0.5555  -3.870030

8337924     0.4444  -3.855972

8338032     0.5277  -3.877282

8338140     0.5555  -3.863885

8338248     0.4444  -3.801246

8338356        0.5  -3.710376

8338464     0.6203  -3.725360

8338572     0.4444  -3.795882

8338680     0.5277  -3.725921

8338788        0.5  -3.840708

8338896     0.5925  -3.783630

8339004     0.4537  -3.806603

8339112     0.3981  -3.759622

8339220     0.5277  -3.664155

8339328     0.5648  -3.752530

8339436     0.4814  -3.740126

8339544     0.5277  -3.781368

8339652     0.5925  -3.822241

8339760     0.4629  -3.878263

8339868     0.5740  -3.894596

8339976     0.4537  -3.871908

8340084        0.5  -3.863407

8340192     0.4814  -3.892890

8340300     0.4722  -3.850589

8340408     0.4444  -3.831640

8340516     0.4259  -3.832342

8340624     0.4814  -3.846090

8340732     0.4629  -3.773949

8340840     0.4259  -3.699062

8340948     0.5185  -3.705648

8341056     0.5462  -3.702320

8341164     0.5648  -3.763439

8341272     0.4537  -3.808988

8341380     0.4351  -3.745743

8341488     0.5462  -3.759328

8341596     0.5370  -3.791725

8341704     0.5185  -3.860712

8341812     0.5462  -3.829995

8341920     0.4629  -3.707016

8342028     0.5648  -3.807604

8342136     0.5370  -3.870044

8342244     0.4444  -3.936712

8342352        0.5  -3.906825

8342460        0.5  -3.909170

8342568     0.5092  -3.897250

8342676     0.5648  -3.949925

8342784     0.4537  -3.963081

8342892     0.5462  -3.880238

8343000     0.5370  -3.982254

8343108     0.5555  -3.866515

8343216     0.4629  -3.889160

8343324     0.5555  -3.902857

8343432     0.4722  -3.882120

8343540     0.5462  -3.906128

8343648     0.4814  -3.961074

8343756     0.4814  -3.950024

8343864     0.5092  -3.976263

8343972     0.4444  -3.938745

8344080     0.5555  -3.873577

8344188     0.4814  -3.924902

8344296     0.4259  -3.921924

8344404     0.4814  -3.909328

8344512     0.4259  -3.813035

8344620     0.4814  -3.820753

8344728     0.4166  -3.767615

8344836     0.5370  -3.751305

8344944     0.4722  -3.759611

8345052     0.5277  -3.848936

8345160     0.4166  -3.860031

8345268     0.4722  -3.812796

8345376        0.5  -3.828990

8345484     0.5555  -3.736066

8345592     0.4722  -3.762241

8345700     0.4814  -3.666698

8345808     0.5740  -3.694944

8345916     0.5277  -3.731969

8346024     0.5092  -3.707610

8346132     0.4444  -3.677697

8346240        0.5  -3.744122

8346348     0.4537  -3.728572

8346456     0.5925  -3.749135

8346564     0.4351  -3.758212

8346672     0.4444  -3.749381

8346780     0.5462  -3.799037

8346888     0.4629  -3.809937

8346996     0.5648  -3.805824

8347104        0.5  -3.795518

8347212        0.5  -3.873872

8347320        0.5  -3.872628

8347428     0.5185  -3.905196

8347536     0.5462  -3.936159

8347644     0.5185  -3.921335

8347752     0.4537  -3.975754

8347860     0.5185  -3.976774

8347968     0.5185  -3.897472

8348076     0.4907  -3.921937

8348184     0.5555  -3.922222

8348292     0.4722  -3.911071

8348400        0.5  -3.935928

8348508        0.5  -3.942582

8348616        0.5  -3.979815

8348724     0.4814  -3.940430

8348832     0.4444  -3.912576

8348940     0.4907  -3.986531

8349048     0.5555  -3.915712

8349156     0.4907  -3.945006

8349264     0.5648  -3.949492

8349372     0.4722  -3.905346

8349480     0.4814  -3.886892

8349588     0.4722  -3.762973

8349696     0.5555  -3.845260

8349804     0.5277  -3.842491

8349912     0.3611  -3.922627

8350020     0.4074  -3.878981

8350128     0.4629  -3.941819

8350236     0.3981  -3.841362

8350344     0.4259  -3.855666

8350452     0.5185  -3.880516

8350560     0.4814  -3.902364

8350668     0.5462  -3.834573

8350776     0.5277  -3.867175

8350884     0.5555  -3.833639

8350992     0.5185  -3.857302

8351100        0.5  -3.860027

8351208     0.4814  -3.922781

8351316     0.4814  -3.867119

8351424     0.5277  -3.898537

8351532     0.4166  -3.921396

8351640     0.5185  -3.858523

8351748     0.5648  -3.911165

8351856     0.4629  -3.849763

8351964     0.4907  -3.856377

8352072     0.5092  -3.844753

8352180     0.4537  -3.749445

8352288     0.3981  -3.847586

8352396     0.5185  -3.967348

8352504        0.5  -4.007104

8352612     0.5925  -3.967615

8352720     0.5370  -3.871970

8352828     0.4166  -3.903180

8352936        0.5  -3.924602

8353044     0.5462  -3.853001

8353152     0.4907  -3.780531

8353260        0.5  -3.745727

8353368     0.5092  -3.898377

8353476     0.4907  -3.839550

8353584     0.3981  -3.821844

8353692     0.4722  -3.803364

8353800        0.5  -3.784323

8353908     0.6388  -3.837483

8354016     0.4814  -3.826318

8354124     0.5370  -3.793362

8354232     0.4351  -3.916783

8354340     0.5833  -3.863463

8354448     0.5555  -3.910084

8354556     0.5185  -3.878151

8354664     0.5370  -3.819538

8354772        0.5  -3.901133

8354880     0.4814  -3.853992

8354988     0.4629  -3.829197

8355096     0.5555  -3.796767

8355204     0.5277  -3.891266

8355312     0.5277  -3.845988

8355420        0.5  -3.872780

8355528     0.4814  -3.770493

8355636     0.6203  -3.801502

8355744     0.4814  -3.807307

8355852     0.4814  -3.851726
